UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,Temperature Difference,Mechanical Load Proxy,Torque Speed Ratio
8765,L55944,L,297.4,308.8,1620.0,33.4,186.0,0,0,11.400000000000034,54108.0,0.020604565083281925
8766,L55945,L,297.4,308.8,1353.0,49.4,188.0,0,0,11.400000000000034,66838.2,0.03648449039881831
8767,L55946,L,297.5,308.8,1360.0,50.7,190.0,0,0,11.300000000000011,68952.0,0.03725202057310801
8768,L55947,L,297.5,308.6,1380.0,53.5,192.0,0,0,11.100000000000023,73830.0,0.0387400434467777
8769,M23628,M,297.5,308.7,1363.0,53.6,194.0,0,0,11.199999999999989,73056.8,0.03929618768328446
8770,M23629,M,297.4,308.6,1452.0,41.2,197.0,0,0,11.200000000000045,59822.4,0.028355127322780456
8771,L55950,L,297.4,308.6,1680.0,32.8,200.0,0,0,11.200000000000045,55103.99999999999,0.01951219512195122
8772,L55951,L,297.5,308.6,1536.0,39.0,202.0,0,0,11.100000000000023,59904.0,0.025374105400130124
8773,L55952,L,297.5,308.6,1621.0,28.9,108.0,0,0,11.100000000000023,46846.899999999994,0.01781750924784217
8774,L55953,L,297.5,308.6,1585.0,37.6,2.0,0,0,11.100000000000023,59596.0,0.023707440100882726
8775,M23634,M,297.6,308.7,1408.0,51.5,4.0,0,0,11.099999999999966,72512.0,0.036550745209368345
8776,H38189,H,297.5,308.6,1536.0,38.7,7.0,0,0,11.100000000000023,59443.200000000004,0.02517891997397528
8777,L55956,L,297.5,308.6,1352.0,52.6,12.0,0,0,11.100000000000023,71115.2,0.03887657058388766
8778,H38191,H,297.5,308.6,1481.0,38.8,14.0,0,0,11.100000000000023,57462.799999999996,0.026180836707152495
8779,L55958,L,297.5,308.7,1454.0,45.0,19.0,0,0,11.199999999999989,65430.0,0.030927835051546393
8780,M23639,M,297.5,308.6,1349.0,51.5,21.0,0,0,11.100000000000023,69473.5,0.038148148148148146
8781,M23640,M,297.5,308.6,1327.0,52.1,24.0,0,0,11.100000000000023,69136.7,0.03923192771084338
8782,L55961,L,297.6,308.7,1552.0,42.3,27.0,0,0,11.099999999999966,65649.59999999999,0.02723760463618802
8783,L55962,L,297.5,308.7,1456.0,44.7,29.0,0,0,11.199999999999989,65083.200000000004,0.03067947838023336
8784,M23643,M,297.6,308.6,1254.0,45.8,31.0,0,0,11.0,57433.2,0.036494023904382465
8785,L55964,L,297.5,308.6,1437.0,43.3,34.0,0,0,11.100000000000023,62222.1,0.03011126564673157
8786,L55965,L,297.5,308.6,1694.0,27.1,36.0,0,0,11.100000000000023,45907.4,0.015988200589970504
8787,L55966,L,297.5,308.5,1306.0,50.7,38.0,0,0,11.0,66214.2,0.0387911247130834
8788,M23647,M,297.5,308.5,1699.0,30.1,40.0,0,0,11.0,51139.9,0.01770588235294118
8789,L55968,L,297.4,308.5,1369.0,53.2,43.0,0,0,11.100000000000023,72830.8,0.03883211678832117
8790,L55969,L,297.4,308.5,1471.0,43.9,45.0,0,0,11.100000000000023,64576.9,0.02982336956521739
8791,L55970,L,297.4,308.5,1410.0,43.9,47.0,0,0,11.100000000000023,61899.0,0.031112686038270727
8792,M23651,M,297.4,308.5,1412.0,45.5,49.0,0,0,11.100000000000023,64246.0,0.032200990799716916
8793,L55972,L,297.4,308.5,1418.0,51.2,52.0,0,0,11.100000000000023,72601.6,0.036081747709654687
8794,L55973,L,297.4,308.5,1782.0,25.9,54.0,0,0,11.100000000000023,46153.799999999996,0.014526079641054401
8795,M23654,M,297.4,308.5,1497.0,36.4,56.0,0,0,11.100000000000023,54490.799999999996,0.024299065420560748
8796,L55975,L,297.3,308.4,1459.0,39.4,59.0,0,0,11.099999999999966,57484.6,0.026986301369863012
8797,L55976,L,297.2,308.3,1796.0,23.8,61.0,0,0,11.100000000000023,42744.8,0.013244296048970507
8798,L55977,L,297.2,308.3,1569.0,31.2,63.0,0,0,11.100000000000023,48952.799999999996,0.019872611464968153
8799,L55978,L,297.3,308.4,1469.0,46.7,65.0,0,0,11.099999999999966,68602.3,0.0317687074829932
8800,L55979,L,297.3,308.4,1472.0,41.3,67.0,0,0,11.099999999999966,60793.6,0.028038017651052273
8801,L55980,L,297.4,308.5,1475.0,47.2,69.0,0,0,11.100000000000023,69620.0,0.03197831978319783
8802,L55981,L,297.4,308.6,1488.0,36.4,71.0,0,0,11.200000000000045,54163.2,0.024445936870382805
8803,L55982,L,297.4,308.6,1524.0,43.1,73.0,0,0,11.200000000000045,65684.40000000001,0.028262295081967214
8804,L55983,L,297.4,308.5,1486.0,48.6,75.0,0,0,11.100000000000023,72219.6,0.03268325487558844
8805,M23664,M,297.5,308.6,1255.0,60.7,77.0,0,0,11.100000000000023,76178.5,0.04832802547770701
8806,M23665,M,297.4,308.6,1469.0,42.6,80.0,0,0,11.200000000000045,62579.4,0.028979591836734694
8807,L55986,L,297.4,308.5,1692.0,34.3,83.0,0,0,11.100000000000023,58035.6,0.020259893679858237
8808,M23667,M,297.4,308.6,1604.0,32.8,85.0,0,0,11.200000000000045,52611.2,0.020436137071651088
8809,L55988,L,297.4,308.6,1446.0,48.1,88.0,0,0,11.200000000000045,69552.6,0.03324118866620594
8810,L55989,L,297.3,308.5,1503.0,43.3,90.0,0,0,11.199999999999989,65079.899999999994,0.028789893617021275
8811,M23670,M,297.3,308.5,1625.0,32.8,92.0,0,0,11.199999999999989,53299.99999999999,0.020172201722017218
8812,L55991,L,297.2,308.5,1574.0,35.8,95.0,0,0,11.300000000000011,56349.2,0.02273015873015873
8813,M23672,M,297.2,308.4,1378.0,41.9,97.0,0,0,11.199999999999989,57738.2,0.030384336475707034
8814,L55993,L,297.1,308.4,1693.0,29.5,100.0,0,0,11.299999999999955,49943.5,0.01741440377804014
8815,L55994,L,297.2,308.4,1462.0,51.2,102.0,0,0,11.199999999999989,74854.40000000001,0.03499658236500342
8816,H38229,H,297.3,308.5,1435.0,55.0,104.0,0,0,11.199999999999989,78925.0,0.0383008356545961
8817,M23676,M,297.2,308.5,1425.0,45.8,109.0,0,0,11.300000000000011,65264.99999999999,0.032117812061711076
8818,H38231,H,297.3,308.6,1376.0,53.5,112.0,0,0,11.300000000000011,73616.0,0.038852578068264344
8819,M23678,M,297.4,308.7,1481.0,48.0,117.0,0,0,11.300000000000011,71088.0,0.032388663967611336
8820,H38233,H,297.4,308.7,1349.0,48.9,120.0,0,0,11.300000000000011,65966.09999999999,0.03622222222222222
8821,L56000,L,297.3,308.7,1551.0,40.0,125.0,0,0,11.399999999999977,62040.0,0.02577319587628866
8822,H38235,H,297.4,308.7,1623.0,33.8,127.0,0,0,11.300000000000011,54857.399999999994,0.020812807881773396
8823,L56002,L,297.4,308.8,1462.0,49.7,132.0,0,0,11.400000000000034,72661.40000000001,0.03397129186602871
8824,M23683,M,297.3,308.8,1447.0,57.4,134.0,0,0,11.5,83057.8,0.039640883977900554
8825,M23684,M,297.3,308.9,1799.0,24.5,137.0,0,0,11.599999999999966,44075.5,0.01361111111111111
8826,M23685,M,297.3,308.8,1548.0,41.3,140.0,0,0,11.5,63932.399999999994,0.026662362814719173
8827,M23686,M,297.2,308.8,1485.0,47.9,143.0,0,0,11.600000000000023,71131.5,0.032234185733512784
8828,L56007,L,297.2,308.7,1463.0,49.9,146.0,0,0,11.5,73003.7,0.034084699453551914
8829,L56008,L,297.3,308.7,1587.0,35.8,148.0,0,0,11.399999999999977,56814.6,0.022544080604534004
8830,M23689,M,297.3,308.8,1469.0,44.1,150.0,0,0,11.5,64782.9,0.030000000000000002
8831,H38244,H,297.3,308.7,1430.0,42.8,153.0,0,0,11.399999999999977,61203.99999999999,0.02990915443745632
8832,H38245,H,297.4,308.7,1726.0,26.8,158.0,0,0,11.300000000000011,46256.8,0.015518239722061379
8833,L56012,L,297.4,308.8,1651.0,34.1,163.0,0,0,11.400000000000034,56299.100000000006,0.020641646489104118
8834,L56013,L,297.4,308.8,1529.0,41.3,165.0,0,0,11.400000000000034,63147.7,0.02699346405228758
8835,L56014,L,297.4,308.8,1473.0,46.2,167.0,0,0,11.400000000000034,68052.6,0.03134328358208956
8836,H38249,H,297.4,308.8,1324.0,53.5,169.0,0,0,11.400000000000034,70834.0,0.040377358490566034
8837,L56016,L,297.4,308.9,1708.0,28.8,174.0,0,0,11.5,49190.4,0.016851960210649504
8838,M23697,M,297.5,309.1,1540.0,38.5,176.0,0,0,11.600000000000023,59290.0,0.02498377676833225
8839,L56018,L,297.5,309.0,1320.0,54.7,179.0,0,0,11.5,72204.0,0.04140802422407267
8840,M23699,M,297.4,308.9,1376.0,39.0,181.0,0,0,11.5,53664.0,0.02832244008714597
8841,M23700,M,297.3,308.7,1542.0,37.0,184.0,0,0,11.399999999999977,57054.0,0.023979261179520414
8842,L56021,L,297.3,308.7,1506.0,39.3,187.0,0,0,11.399999999999977,59185.799999999996,0.02607830126078301
8843,L56022,L,297.3,308.7,1492.0,43.6,189.0,0,0,11.399999999999977,65051.200000000004,0.029202947086403214
8844,H38257,H,297.3,308.8,1564.0,38.0,191.0,0,0,11.5,59432.0,0.02428115015974441
8845,H38258,H,297.4,308.9,1645.0,30.8,196.0,0,0,11.5,50666.0,0.018712029161603888
8846,M23705,M,297.4,308.9,1348.0,59.1,201.0,0,0,11.5,79666.8,0.043810229799851746
8847,M23706,M,297.4,308.8,1325.0,62.4,204.0,1,1,11.400000000000034,82680.0,0.047058823529411764
8848,L56027,L,297.5,308.9,1443.0,43.5,0.0,0,0,11.399999999999977,62770.5,0.03012465373961219
8849,M23708,M,297.5,308.9,1436.0,44.8,2.0,0,0,11.399999999999977,64332.799999999996,0.031176061238691717
8850,L56029,L,297.5,308.9,1596.0,30.7,5.0,0,0,11.399999999999977,48997.2,0.019223544145272387
8851,L56030,L,297.6,309.0,1491.0,43.2,7.0,0,0,11.399999999999977,64411.200000000004,0.0289544235924933
8852,M23711,M,297.7,308.9,1573.0,35.1,9.0,0,0,11.199999999999989,55212.3,0.022299872935196953
8853,L56032,L,297.7,308.9,1575.0,39.9,12.0,0,0,11.199999999999989,62842.5,0.02531725888324873
8854,L56033,L,297.7,308.9,1458.0,41.1,14.0,0,0,11.199999999999989,59923.8,0.028169979437971213
8855,M23714,M,297.7,309.0,1433.0,41.8,16.0,0,0,11.300000000000011,59899.399999999994,0.02914923291492329
8856,L56035,L,297.7,308.9,1662.0,28.1,19.0,0,0,11.199999999999989,46702.200000000004,0.01689717378232111
8857,M23716,M,297.7,308.9,1327.0,63.7,21.0,0,0,11.199999999999989,84529.90000000001,0.04796686746987952
8858,L56037,L,297.7,308.9,1742.0,26.3,24.0,0,0,11.199999999999989,45814.6,0.01508892713711991
8859,L56038,L,297.8,308.9,1506.0,33.5,26.0,0,0,11.099999999999966,50451.0,0.022229595222295954
8860,L56039,L,297.9,309.1,1457.0,44.4,28.0,0,0,11.200000000000045,64690.799999999996,0.03045267489711934
8861,M23720,M,297.9,309.1,1488.0,37.3,30.0,0,0,11.200000000000045,55502.399999999994,0.025050369375419743
8862,L56041,L,297.9,309.1,1619.0,34.7,33.0,0,0,11.200000000000045,56179.3,0.021419753086419756
8863,M23722,M,298.0,309.2,1558.0,41.7,35.0,0,0,11.199999999999989,64968.600000000006,0.026747915330339964
8864,L56043,L,298.0,309.2,1731.0,28.7,38.0,0,0,11.199999999999989,49679.7,0.01657043879907621
8865,M23724,M,298.0,309.1,1574.0,34.8,40.0,0,0,11.100000000000023,54775.2,0.022095238095238095
8866,L56045,L,297.9,309.0,1290.0,49.8,43.0,0,0,11.100000000000023,64241.99999999999,0.03857474825716498
8867,H38280,H,297.9,308.9,1416.0,39.6,45.0,0,0,11.0,56073.6,0.02794636556104446
8868,L56047,L,297.9,308.9,1566.0,41.9,50.0,0,0,11.0,65615.4,0.026738991703892788
8869,L56048,L,297.9,309.0,1456.0,46.5,52.0,0,0,11.100000000000023,67704.0,0.031914893617021274
8870,L56049,L,297.9,309.0,1528.0,37.5,54.0,0,0,11.100000000000023,57300.0,0.024525833878351864
8871,M23730,M,297.9,309.1,1338.0,49.6,56.0,0,0,11.200000000000045,66364.8,0.037042569081404034
8872,M23731,M,297.9,309.1,1558.0,39.2,59.0,0,0,11.200000000000045,61073.600000000006,0.025144323284156514
8873,M23732,M,297.9,309.1,1614.0,38.1,62.0,0,0,11.200000000000045,61493.4,0.023591331269349845
8874,H38287,H,298.0,309.1,1557.0,36.4,65.0,0,0,11.100000000000023,56674.799999999996,0.02336328626444159
8875,L56054,L,298.1,309.3,1443.0,45.3,70.0,0,0,11.199999999999989,65367.899999999994,0.03137119113573407
8876,H38289,H,298.1,309.3,1332.0,51.0,72.0,0,0,11.199999999999989,67932.0,0.03825956489122281
8877,M23736,M,298.1,309.3,1752.0,25.2,77.0,0,0,11.199999999999989,44150.4,0.014375356531660012
8878,M23737,M,298.1,309.2,1460.0,45.8,80.0,0,0,11.099999999999966,66868.0,0.031348391512662555
8879,L56058,L,298.1,309.2,1503.0,26.9,83.0,0,0,11.099999999999966,40430.7,0.01788563829787234
8880,L56059,L,298.0,309.2,1527.0,39.5,85.0,0,0,11.199999999999989,60316.5,0.025850785340314136
8881,L56060,L,298.0,309.2,1458.0,39.8,87.0,0,0,11.199999999999989,58028.399999999994,0.027278958190541464
8882,H38295,H,298.0,309.2,1520.0,37.9,89.0,0,0,11.199999999999989,57608.0,0.024917817225509533
8883,L56062,L,298.0,309.2,1378.0,49.7,94.0,0,0,11.199999999999989,68486.6,0.03604060913705584
8884,M23743,M,297.9,309.2,1529.0,38.1,96.0,0,0,11.300000000000011,58254.9,0.024901960784313726
8885,L56064,L,298.0,310.1,1527.0,32.4,99.0,0,0,12.100000000000023,49474.799999999996,0.021204188481675393
8886,M23745,M,298.0,309.2,1438.0,42.9,101.0,0,0,11.199999999999989,61690.2,0.029812369701181375
8887,L56066,L,297.9,309.0,1583.0,36.7,104.0,0,0,11.100000000000023,58096.100000000006,0.023169191919191923
8888,L56067,L,297.8,308.9,1530.0,37.6,106.0,0,0,11.099999999999966,57528.0,0.024559111691704768
8889,M23748,M,297.7,308.9,1530.0,39.1,108.0,0,0,11.199999999999989,59823.0,0.025538863487916397
8890,M23749,M,297.7,308.8,2089.0,19.1,111.0,0,0,11.100000000000023,39899.9,0.009138755980861245
8891,L56070,L,297.7,308.8,1616.0,34.2,114.0,0,0,11.100000000000023,55267.200000000004,0.021150278293135438
8892,M23751,M,297.7,308.9,1681.0,28.3,116.0,0,0,11.199999999999989,47572.3,0.016825208085612366
8893,L56072,L,297.6,308.8,1475.0,43.0,119.0,0,0,11.199999999999989,63425.0,0.029132791327913278
8894,L56073,L,297.5,308.7,1371.0,46.5,121.0,0,0,11.199999999999989,63751.5,0.03389212827988338
8895,M23754,M,297.5,308.7,1546.0,38.0,123.0,0,0,11.199999999999989,58748.0,0.02456367162249515
8896,H38309,H,297.4,308.6,1461.0,40.1,126.0,0,0,11.200000000000045,58586.1,0.027428180574555403
8897,L56076,L,297.4,308.7,1638.0,31.9,131.0,0,0,11.300000000000011,52252.2,0.019463087248322148
8898,M23757,M,297.3,308.7,1577.0,35.6,133.0,0,0,11.399999999999977,56141.200000000004,0.022560202788339673
8899,L56078,L,297.4,308.6,1532.0,38.7,136.0,0,0,11.200000000000045,59288.4,0.025244618395303328
8900,M23759,M,297.3,308.5,1710.0,27.7,138.0,0,0,11.199999999999989,47367.0,0.01618936294564582
8901,M23760,M,297.3,308.6,1584.0,29.4,141.0,0,0,11.300000000000011,46569.6,0.018548895899053626
8902,L56081,L,297.3,308.6,1446.0,50.1,144.0,0,0,11.300000000000011,72444.6,0.03462335867311679
8903,H38316,H,297.4,308.7,1522.0,46.3,146.0,0,0,11.300000000000011,70468.59999999999,0.030400525279054496
8904,M23763,M,297.4,308.7,1382.0,49.9,151.0,0,0,11.300000000000011,68961.8,0.03608098336948662
8905,L56084,L,297.4,308.7,1584.0,38.2,154.0,0,0,11.300000000000011,60508.8,0.02410094637223975
8906,L56085,L,297.3,308.6,1385.0,55.2,156.0,0,0,11.300000000000011,76452.0,0.03982683982683983
8907,L56086,L,297.3,308.7,1592.0,34.4,158.0,0,0,11.399999999999977,54764.799999999996,0.021594475831763965
8908,M23767,M,297.2,308.6,1404.0,43.7,160.0,0,0,11.400000000000034,61354.8,0.03110320284697509
8909,L56088,L,297.2,308.5,1518.0,44.3,163.0,0,0,11.300000000000011,67247.4,0.029163923633969715
8910,L56089,L,297.1,308.4,1529.0,40.4,165.0,0,0,11.299999999999955,61771.6,0.026405228758169932
8911,L56090,L,297.1,308.4,1550.0,37.0,167.0,0,0,11.299999999999955,57350.0,0.02385557704706641
8912,L56091,L,297.1,308.3,1773.0,23.8,169.0,0,0,11.199999999999989,42197.4,0.013416009019165728
8913,L56092,L,297.2,308.5,1446.0,43.7,171.0,0,0,11.300000000000011,63190.200000000004,0.030200414651002074
8914,M23773,M,297.2,308.5,1487.0,46.9,173.0,0,0,11.300000000000011,69740.3,0.031518817204301074
8915,M23774,M,297.3,308.5,1524.0,49.3,176.0,0,0,11.199999999999989,75133.2,0.032327868852459016
8916,L56095,L,297.1,308.3,1403.0,54.1,179.0,0,0,11.199999999999989,75902.3,0.03853276353276353
8917,L56096,L,297.1,308.2,2267.0,15.7,181.0,0,0,11.099999999999966,35591.9,0.0069223985890652555
8918,M23777,M,297.1,308.2,1529.0,37.9,183.0,0,0,11.099999999999966,57949.1,0.02477124183006536
8919,L56098,L,297.1,308.2,1402.0,51.2,186.0,0,0,11.099999999999966,71782.40000000001,0.03649322879543835
8920,L56099,L,297.2,308.3,1693.0,28.0,188.0,0,0,11.100000000000023,47404.0,0.01652892561983471
8921,L56100,L,297.1,308.3,1496.0,45.8,190.0,0,0,11.199999999999989,68516.8,0.03059452237808951
8922,L56101,L,297.1,308.1,1633.0,33.3,192.0,0,0,11.0,54378.899999999994,0.020379436964504283
8923,L56102,L,297.1,308.2,1399.0,42.6,194.0,0,0,11.099999999999966,59597.4,0.03042857142857143
8924,M23783,M,297.0,308.1,1363.0,45.3,196.0,0,0,11.100000000000023,61743.899999999994,0.03321114369501466
8925,H38338,H,297.1,308.2,1527.0,42.2,199.0,0,0,11.099999999999966,64439.4,0.02761780104712042
8926,M23785,M,297.2,308.2,1405.0,42.5,204.0,0,0,11.0,59712.5,0.030227596017069702
8927,M23786,M,297.3,308.3,1459.0,59.6,207.0,1,0,11.0,86956.40000000001,0.04082191780821918
8928,M23787,M,297.4,308.4,1789.0,25.0,210.0,0,0,11.0,44725.0,0.013966480446927373
8929,L56108,L,297.4,308.4,1531.0,41.5,213.0,0,0,11.0,63536.5,0.027088772845953003
8930,M23789,M,297.4,308.4,1620.0,35.8,108.0,0,0,11.0,57995.99999999999,0.022085132634176434
8931,L56110,L,297.4,308.4,1571.0,39.4,0.0,0,0,11.0,61897.399999999994,0.02506361323155216
8932,L56111,L,297.4,308.4,1434.0,39.9,2.0,0,0,11.0,57216.6,0.027804878048780488
8933,L56112,L,297.4,308.4,1474.0,43.6,4.0,0,0,11.0,64266.4,0.029559322033898307
8934,M23793,M,297.3,308.3,1544.0,41.7,6.0,0,0,11.0,64384.8,0.026990291262135924
8935,L56114,L,297.3,308.2,1601.0,35.7,9.0,0,0,10.899999999999977,57155.700000000004,0.022284644194756557
8936,L56115,L,297.4,308.3,1801.0,26.9,11.0,0,0,10.900000000000034,48446.899999999994,0.01492785793562708
8937,L56116,L,297.4,308.3,1465.0,42.0,13.0,0,0,10.900000000000034,61530.0,0.0286493860845839
8938,M23797,M,297.4,308.4,1340.0,52.6,15.0,0,0,11.0,70484.0,0.03922445935868755
8939,M23798,M,297.4,308.4,1517.0,41.0,18.0,0,0,11.0,62197.0,0.027009222661396576
8940,M23799,M,297.3,308.4,1434.0,44.8,21.0,0,0,11.099999999999966,64243.2,0.031219512195121948
8941,H38354,H,297.3,308.3,1935.0,19.3,24.0,0,0,11.0,37345.5,0.00996900826446281
8942,M23801,M,297.3,308.3,1595.0,32.2,29.0,0,0,11.0,51359.00000000001,0.02017543859649123
8943,L56122,L,297.3,308.3,2188.0,17.0,32.0,0,0,11.0,37196.0,0.0077661032434901784
8944,M23803,M,297.3,308.4,1449.0,44.4,34.0,0,0,11.099999999999966,64335.6,0.030620689655172412
8945,L56124,L,297.3,308.3,1471.0,38.2,37.0,0,0,11.0,56192.200000000004,0.025951086956521742
8946,L56125,L,297.4,308.2,1639.0,33.8,39.0,0,0,10.800000000000011,55398.2,0.020609756097560973
8947,M23806,M,297.3,308.2,1846.0,24.5,41.0,0,0,10.899999999999977,45227.0,0.013264753654574987
8948,M23807,M,297.3,308.2,1452.0,38.2,44.0,0,0,10.899999999999977,55466.4,0.02629043358568479
8949,M23808,M,297.4,308.3,1483.0,41.9,47.0,0,0,10.900000000000034,62137.7,0.028234501347708895
8950,L56129,L,297.4,308.3,1284.0,60.3,50.0,0,0,10.900000000000034,77425.2,0.04692607003891051
8951,L56130,L,297.4,308.2,1419.0,50.0,52.0,0,0,10.800000000000011,70950.0,0.035211267605633804
8952,L56131,L,297.3,308.1,1763.0,28.4,54.0,0,0,10.800000000000011,50069.2,0.016099773242630386
8953,M23812,M,297.2,308.0,1478.0,42.5,56.0,0,0,10.800000000000011,62815.0,0.028735632183908046
8954,L56133,L,297.3,308.0,1518.0,36.0,59.0,0,0,10.699999999999989,54648.0,0.02369980250164582
8955,L56134,L,297.3,308.0,1447.0,49.0,61.0,0,0,10.699999999999989,70903.0,0.03383977900552486
8956,M23815,M,297.4,308.0,1355.0,55.1,63.0,0,0,10.600000000000023,74660.5,0.04063421828908555
8957,L56136,L,297.4,308.1,1348.0,57.4,66.0,0,0,10.700000000000045,77375.2,0.042550037064492216
8958,L56137,L,297.4,308.1,1348.0,53.7,68.0,0,0,10.700000000000045,72387.6,0.039807264640474425
8959,M23818,M,297.4,308.1,1734.0,27.7,70.0,0,0,10.700000000000045,48031.799999999996,0.015965417867435158
8960,L56139,L,297.3,308.0,1420.0,46.5,73.0,0,0,10.699999999999989,66030.0,0.032723434201266714
8961,L56140,L,297.3,307.9,1797.0,24.7,75.0,0,0,10.599999999999966,44385.9,0.013737486095661847
8962,M23821,M,297.3,308.0,1403.0,45.0,77.0,0,0,10.699999999999989,63135.0,0.03205128205128205
8963,L56142,H,297.3,307.9,1628.0,30.2,80.0,0,0,10.599999999999966,49165.6,0.018538980969920196
8964,M23823,M,297.2,307.9,1687.0,30.4,82.0,0,0,10.699999999999989,51284.799999999996,0.01800947867298578
8965,M23824,M,297.2,307.9,1456.0,44.9,85.0,0,0,10.699999999999989,65374.4,0.030816746739876458
8966,L56145,L,297.1,307.9,1496.0,44.7,88.0,0,0,10.799999999999955,66871.2,0.029859719438877757
8967,L56146,L,297.1,307.8,1636.0,30.3,90.0,0,0,10.699999999999989,49570.8,0.018509468540012217
8968,L56147,L,297.1,307.8,1536.0,40.4,92.0,0,0,10.699999999999989,62054.399999999994,0.026284970722186076
8969,L56148,L,297.1,307.8,1454.0,50.6,94.0,0,0,10.699999999999989,73572.40000000001,0.0347766323024055
8970,L56149,L,297.0,307.8,1396.0,50.0,96.0,0,0,10.800000000000011,69800.0,0.03579098067287044
8971,L56150,L,297.0,307.6,1575.0,37.4,98.0,0,0,10.600000000000023,58905.0,0.023730964467005074
8972,L56151,L,296.9,307.6,1514.0,35.7,100.0,0,0,10.700000000000045,54049.8,0.023564356435643568
8973,M23832,M,300.1,307.4,1455.0,49.9,102.0,0,0,7.2999999999999545,72604.5,0.03427197802197802
8974,L56153,L,296.8,307.4,1549.0,48.3,105.0,0,0,10.599999999999966,74816.7,0.031161290322580644
8975,L56154,L,296.8,307.5,1474.0,42.4,107.0,0,0,10.699999999999989,62497.6,0.028745762711864405
8976,H38389,H,296.7,307.4,1661.0,34.2,109.0,0,0,10.699999999999989,56806.200000000004,0.020577617328519857
8977,L56156,L,296.7,307.4,1535.0,34.6,114.0,0,0,10.699999999999989,53111.0,0.022526041666666666
8978,M23837,M,296.9,307.5,1556.0,31.2,116.0,0,0,10.600000000000023,48547.2,0.02003853564547206
8979,L56158,L,296.9,307.6,1435.0,45.0,119.0,0,0,10.700000000000045,64575.0,0.031337047353760444
8980,M23839,M,296.9,307.5,1332.0,51.1,121.0,0,0,10.600000000000023,68065.2,0.038334583645911476
8981,L56160,L,297.0,307.6,1513.0,42.4,124.0,0,0,10.600000000000023,64151.2,0.028005284015852047
8982,L56161,L,297.0,307.7,1502.0,39.4,126.0,0,0,10.699999999999989,59178.799999999996,0.026214238190286093
8983,L56162,L,297.0,307.7,1315.0,60.1,128.0,0,0,10.699999999999989,79031.5,0.04566869300911854
8984,M23843,M,297.0,307.7,1261.0,51.1,130.0,0,0,10.699999999999989,64437.1,0.04049128367670365
8985,L56164,L,297.1,307.8,1406.0,60.4,133.0,0,0,10.699999999999989,84922.4,0.04292821606254442
8986,L56165,L,297.1,307.8,1584.0,42.3,135.0,0,0,10.699999999999989,67003.2,0.02668769716088328
8987,M23846,M,297.1,307.8,1443.0,43.9,137.0,0,0,10.699999999999989,63347.7,0.030401662049861496
8988,L56167,L,297.2,307.9,1580.0,35.8,140.0,0,0,10.699999999999989,56563.99999999999,0.02264389626818469
